,age,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
515,31.12876712328767,12.0,9.0,746.0,0.0,0.0,8.3,5.0,22.0,1.0,131.0,217.0,2012.0,522.0,104.0,72.0,24.0,199.0,16.0,1.0,1.0,2.0,15.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,292.0,289.0,12.0,22.0,8.0,230.0,7.0,9.0,12.0,25.0,25.0,3,0,0,0,1,0,0
516,21.052054794520547,9.0,9.0,810.0,0.0,0.0,9.0,0.0,0.0,0.0,172.0,262.0,4174.0,2921.0,47.0,82.0,133.0,207.0,55.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,279.0,279.0,0.0,1.0,0.0,149.0,0.0,2.0,12.0,0.0,0.0,2,0,0,0,0,1,0
517,22.63013698630137,14.0,13.0,1105.0,5.0,0.0,12.3,2.0,10.0,0.0,718.0,784.0,12693.0,4317.0,315.0,366.0,76.0,732.0,50.0,19.0,0.0,1.0,2.0,0.0,19.0,13.0,8.0,3.0,11.0,13.0,38.0,1.0,897.0,897.0,5.0,5.0,4.0,599.0,12.0,9.0,93.0,18.0,19.0,1,0,0,1,0,0,0
518,21.884931506849316,14.0,12.0,1120.0,4.0,0.0,12.4,0.0,8.0,0.0,677.0,786.0,10902.0,3704.0,354.0,334.0,59.0,656.0,130.0,18.0,0.0,2.0,11.0,0.0,21.0,12.0,8.0,9.0,18.0,6.0,32.0,0.0,903.0,903.0,10.0,12.0,6.0,571.0,18.0,3.0,67.0,19.0,24.0,4,1,0,1,0,0,0
519,17.03287671232877,2.0,1.0,101.0,0.0,0.0,1.1,0.0,0.0,0.0,32.0,44.0,573.0,241.0,14.0,22.0,7.0,40.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,0.0,58.0,58.0,0.0,0.0,0.0,28.0,2.0,2.0,5.0,5.0,2.0,0,0,0,1,0,0,0
520,38.92602739726027,14.0,14.0,1260.0,4.0,0.0,14.0,1.0,9.0,0.0,793.0,887.0,15059.0,5367.0,298.0,449.0,124.0,826.0,60.0,46.0,0.0,5.0,2.0,0.0,17.0,12.0,10.0,7.0,20.0,12.0,51.0,2.0,1010.0,1010.0,0.0,6.0,1.0,679.0,10.0,4.0,62.0,31.0,17.0,3,1,0,1,0,0,0
521,23.575342465753426,5.0,1.0,109.0,0.0,0.0,1.2,0.0,1.0,0.0,29.0,41.0,464.0,117.0,19.0,14.0,7.0,38.0,3.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,54.0,54.0,5.0,0.0,2.0,33.0,2.0,4.0,3.0,1.0,0.0,5,1,0,1,1,0,0
522,32.87123287671233,12.0,11.0,965.0,0.0,0.0,10.7,2.0,10.0,0.0,516.0,649.0,7137.0,2571.0,384.0,199.0,33.0,545.0,102.0,12.0,1.0,1.0,11.0,0.0,23.0,8.0,10.0,6.0,14.0,12.0,21.0,0.0,742.0,742.0,12.0,10.0,9.0,458.0,5.0,9.0,58.0,19.0,12.0,14,2,0,1,0,0,0
523,27.49041095890411,8.0,4.0,354.0,1.0,0.0,3.9,1.0,3.0,0.0,185.0,222.0,3038.0,815.0,89.0,97.0,21.0,194.0,28.0,4.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,6.0,0.0,249.0,249.0,8.0,4.0,3.0,173.0,5.0,8.0,24.0,5.0,5.0,0,0,0,1,0,0,1
524,32.31232876712329,14.0,14.0,1216.0,4.0,0.0,13.5,1.0,12.0,0.0,696.0,824.0,11886.0,3816.0,365.0,306.0,96.0,806.0,17.0,15.0,3.0,5.0,3.0,0.0,60.0,33.0,27.0,26.0,20.0,19.0,30.0,0.0,1014.0,1014.0,15.0,16.0,20.0,669.0,26.0,16.0,110.0,48.0,30.0,1,0,0,0,0,0,1
525,32.63013698630137,8.0,1.0,162.0,2.0,0.0,1.8,0.0,0.0,0.0,126.0,147.0,2178.0,573.0,73.0,49.0,19.0,141.0,6.0,4.0,0.0,2.0,2.0,0.0,7.0,6.0,5.0,7.0,2.0,5.0,3.0,0.0,173.0,173.0,0.0,2.0,1.0,123.0,7.0,2.0,11.0,7.0,3.0,7,2,0,0,0,0,1
526,29.323287671232876,9.0,6.0,536.0,2.0,0.0,6.0,0.0,7.0,0.0,337.0,400.0,5600.0,1616.0,182.0,150.0,46.0,390.0,9.0,5.0,1.0,2.0,4.0,2.0,15.0,6.0,7.0,13.0,8.0,3.0,9.0,1.0,468.0,468.0,10.0,7.0,12.0,342.0,21.0,6.0,49.0,6.0,3.0,15,4,0,0,0,0,1
527,18.893150684931506,6.0,0.0,66.0,1.0,1.0,0.7,0.0,1.0,0.0,34.0,45.0,651.0,116.0,15.0,19.0,6.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,5.0,0.0,4.0,0.0,1.0,0.0,68.0,68.0,11.0,3.0,1.0,40.0,8.0,2.0,10.0,0.0,4.0,0,0,0,0,0,0,1
528,22.235616438356164,14.0,14.0,1097.0,3.0,0.0,12.2,1.0,21.0,1.0,625.0,732.0,10853.0,3004.0,320.0,267.0,113.0,683.0,48.0,24.0,1.0,7.0,31.0,22.0,18.0,9.0,7.0,8.0,10.0,5.0,4.0,0.0,820.0,820.0,20.0,16.0,12.0,649.0,25.0,20.0,58.0,2.0,12.0,2,0,0,0,0,0,1
529,32.71780821917808,9.0,8.0,721.0,0.0,0.0,8.0,3.0,11.0,2.0,463.0,559.0,6960.0,2301.0,284.0,181.0,48.0,514.0,44.0,15.0,4.0,2.0,36.0,21.0,17.0,12.0,4.0,4.0,12.0,5.0,4.0,0.0,633.0,633.0,21.0,10.0,7.0,480.0,8.0,12.0,48.0,2.0,8.0,9,3,0,0,1,0,1
530,26.66849315068493,15.0,14.0,1255.0,3.0,0.0,13.9,4.0,30.0,0.0,493.0,628.0,6903.0,1985.0,354.0,167.0,43.0,598.0,27.0,5.0,6.0,1.0,41.0,7.0,13.0,6.0,6.0,9.0,15.0,12.0,5.0,0.0,796.0,796.0,47.0,24.0,30.0,617.0,20.0,28.0,77.0,13.0,18.0,2,0,0,0,1,0,0
531,19.893150684931506,5.0,0.0,66.0,0.0,0.0,0.7,0.0,2.0,0.0,18.0,24.0,279.0,44.0,10.0,9.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,35.0,1.0,4.0,1.0,25.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0
532,26.03835616438356,2.0,0.0,15.0,0.0,0.0,0.2,0.0,1.0,0.0,13.0,17.0,297.0,80.0,7.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,15,0,0,0,1,0,0
533,23.654794520547945,6.0,3.0,234.0,1.0,0.0,2.6,0.0,9.0,0.0,96.0,120.0,1298.0,298.0,68.0,33.0,10.0,116.0,3.0,0.0,0.0,1.0,12.0,1.0,9.0,6.0,9.0,3.0,0.0,1.0,1.0,0.0,161.0,161.0,22.0,6.0,2.0,123.0,4.0,6.0,13.0,0.0,1.0,9,1,0,0,1,0,0
534,22.863013698630137,15.0,15.0,1328.0,3.0,0.0,14.8,9.0,47.0,0.0,286.0,343.0,3812.0,786.0,202.0,92.0,13.0,310.0,31.0,1.0,2.0,0.0,3.0,0.0,11.0,8.0,5.0,5.0,8.0,4.0,8.0,0.0,491.0,488.0,34.0,37.0,20.0,363.0,12.0,26.0,37.0,4.0,29.0,1,0,0,0,1,0,0
535,22.756164383561643,6.0,3.0,317.0,0.0,0.0,3.5,0.0,5.0,0.0,142.0,177.0,2197.0,759.0,84.0,65.0,13.0,159.0,17.0,2.0,0.0,0.0,6.0,1.0,3.0,3.0,3.0,1.0,6.0,3.0,1.0,0.0,202.0,202.0,2.0,7.0,3.0,149.0,3.0,2.0,17.0,2.0,7.0,8,2,0,1,1,0,0
536,28.586301369863016,15.0,15.0,1350.0,1.0,0.0,15.0,0.0,0.0,0.0,391.0,513.0,10375.0,7102.0,90.0,171.0,244.0,420.0,93.0,30.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,542.0,542.0,1.0,0.0,0.0,305.0,0.0,2.0,18.0,3.0,1.0,0,0,0,0,0,1,0
537,23.495890410958904,14.0,14.0,1225.0,3.0,0.0,13.6,1.0,7.0,0.0,1007.0,1132.0,16806.0,6511.0,515.0,440.0,124.0,1057.0,75.0,55.0,2.0,10.0,10.0,0.0,9.0,5.0,5.0,8.0,10.0,14.0,24.0,1.0,1217.0,1217.0,16.0,10.0,8.0,947.0,17.0,6.0,86.0,15.0,18.0,3,0,0,1,0,0,0
538,24.183561643835617,15.0,15.0,1350.0,3.0,0.0,15.0,1.0,9.0,0.0,832.0,936.0,15924.0,5561.0,279.0,531.0,107.0,902.0,34.0,27.0,1.0,1.0,0.0,0.0,15.0,9.0,7.0,7.0,16.0,14.0,54.0,0.0,1071.0,1071.0,13.0,8.0,6.0,720.0,17.0,29.0,95.0,38.0,13.0,6,0,1,1,0,0,0
539,30.002739726027396,10.0,10.0,795.0,2.0,0.0,8.8,0.0,0.0,0.0,546.0,598.0,9850.0,3845.0,219.0,302.0,56.0,574.0,24.0,22.0,1.0,7.0,3.0,0.0,12.0,10.0,6.0,3.0,9.0,11.0,22.0,0.0,668.0,668.0,10.0,7.0,2.0,501.0,12.0,13.0,36.0,12.0,15.0,5,0,0,1,0,0,0
540,30.60821917808219,1.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,3.0,15.0,11.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,3,0,1,0,0,0
541,29.23013698630137,13.0,12.0,1003.0,2.0,1.0,11.1,1.0,7.0,0.0,332.0,395.0,5321.0,1321.0,193.0,139.0,41.0,313.0,81.0,8.0,0.0,1.0,30.0,1.0,28.0,18.0,12.0,5.0,10.0,12.0,11.0,0.0,492.0,492.0,13.0,16.0,3.0,281.0,19.0,25.0,51.0,4.0,14.0,1,1,0,1,0,0,1
542,22.66849315068493,15.0,15.0,1349.0,2.0,0.0,15.0,1.0,6.0,0.0,830.0,909.0,13422.0,3274.0,433.0,377.0,61.0,883.0,20.0,20.0,1.0,4.0,5.0,0.0,22.0,10.0,14.0,9.0,17.0,18.0,13.0,0.0,1028.0,1028.0,16.0,19.0,21.0,783.0,37.0,22.0,98.0,9.0,7.0,0,0,0,0,0,0,1
543,22.87945205479452,7.0,2.0,148.0,1.0,0.0,1.6,0.0,1.0,0.0,62.0,72.0,982.0,235.0,33.0,26.0,9.0,68.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,90.0,90.0,2.0,0.0,1.0,61.0,1.0,5.0,10.0,1.0,2.0,0,0,0,0,0,0,1
544,27.553424657534247,13.0,12.0,1113.0,0.0,0.0,12.4,3.0,28.0,0.0,599.0,666.0,9984.0,2154.0,321.0,255.0,58.0,661.0,5.0,5.0,2.0,7.0,11.0,0.0,11.0,6.0,5.0,10.0,8.0,10.0,5.0,0.0,786.0,784.0,32.0,21.0,21.0,644.0,8.0,13.0,72.0,6.0,6.0,7,1,0,0,0,0,1
545,28.605479452054794,11.0,5.0,511.0,2.0,0.0,5.7,0.0,5.0,0.0,261.0,346.0,4629.0,1527.0,137.0,130.0,68.0,266.0,78.0,4.0,1.0,2.0,50.0,33.0,20.0,12.0,12.0,14.0,5.0,4.0,12.0,0.0,422.0,422.0,24.0,26.0,6.0,246.0,14.0,0.0,50.0,3.0,3.0,4,1,1,1,0,0,1
546,24.471232876712328,2.0,1.0,64.0,0.0,0.0,0.7,0.0,2.0,0.0,20.0,25.0,260.0,33.0,13.0,7.0,2.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,39.0,39.0,0.0,3.0,2.0,25.0,0.0,2.0,1.0,2.0,0.0,2,2,0,0,1,0,0
547,27.602739726027398,12.0,4.0,400.0,1.0,0.0,4.4,5.0,18.0,0.0,102.0,123.0,1520.0,356.0,69.0,39.0,9.0,118.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,171.0,171.0,14.0,11.0,4.0,140.0,13.0,1.0,14.0,1.0,3.0,12,1,0,0,1,0,1
548,22.77260273972603,15.0,11.0,945.0,1.0,0.0,10.5,7.0,38.0,0.0,128.0,189.0,1868.0,390.0,83.0,62.0,14.0,168.0,21.0,1.0,3.0,1.0,10.0,0.0,2.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,283.0,283.0,20.0,26.0,10.0,206.0,15.0,23.0,25.0,5.0,7.0,0,0,0,0,1,0,0
549,26.372602739726027,4.0,0.0,63.0,0.0,0.0,0.7,0.0,0.0,0.0,8.0,16.0,130.0,15.0,6.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,7.0,2.0,23.0,3.0,1.0,2.0,1.0,2.0,4,1,1,0,1,0,1
550,32.084931506849315,15.0,14.0,1234.0,3.0,0.0,13.7,6.0,39.0,0.0,496.0,636.0,8611.0,2516.0,270.0,239.0,82.0,619.0,13.0,4.0,8.0,9.0,33.0,0.0,15.0,6.0,6.0,8.0,20.0,18.0,11.0,0.0,790.0,787.0,17.0,23.0,13.0,623.0,18.0,17.0,44.0,20.0,18.0,1,0,0,0,1,0,1
551,28.873972602739727,10.0,10.0,806.0,0.0,1.0,9.0,0.0,0.0,0.0,229.0,312.0,5922.0,4366.0,45.0,134.0,132.0,216.0,96.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,342.0,342.0,1.0,0.0,0.0,135.0,1.0,2.0,12.0,1.0,0.0,8,3,0,0,0,1,0
552,26.095890410958905,5.0,4.0,408.0,1.0,0.0,4.5,0.0,0.0,0.0,87.0,131.0,2374.0,1898.0,17.0,44.0,69.0,87.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,145.0,145.0,0.0,0.0,0.0,57.0,1.0,1.0,4.0,1.0,0.0,0,0,0,0,0,1,0
553,23.578082191780823,2.0,1.0,136.0,0.0,0.0,1.5,0.0,0.0,0.0,21.0,53.0,924.0,794.0,1.0,5.0,46.0,29.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0
554,20.5013698630137,12.0,8.0,810.0,3.0,0.0,9.0,0.0,3.0,0.0,271.0,341.0,5074.0,1881.0,106.0,166.0,55.0,318.0,23.0,19.0,0.0,0.0,1.0,0.0,15.0,8.0,6.0,1.0,19.0,24.0,53.0,0.0,461.0,461.0,4.0,2.0,2.0,224.0,12.0,3.0,43.0,16.0,11.0,1,1,0,1,0,0,0
555,29.67945205479452,10.0,10.0,900.0,1.0,0.0,10.0,0.0,6.0,0.0,296.0,359.0,5664.0,2301.0,125.0,160.0,60.0,340.0,17.0,16.0,0.0,4.0,0.0,0.0,16.0,10.0,8.0,6.0,14.0,12.0,41.0,0.0,459.0,459.0,0.0,6.0,1.0,242.0,14.0,2.0,47.0,29.0,17.0,4,2,0,1,0,0,0
556,32.78082191780822,7.0,4.0,392.0,1.0,0.0,4.4,1.0,2.0,0.0,235.0,273.0,4189.0,1452.0,94.0,144.0,26.0,259.0,13.0,12.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,7.0,5.0,13.0,0.0,308.0,308.0,0.0,0.0,0.0,218.0,2.0,4.0,22.0,12.0,12.0,15,6,0,1,0,0,0
557,20.005479452054793,12.0,7.0,692.0,0.0,0.0,7.7,1.0,3.0,0.0,235.0,326.0,3605.0,1272.0,158.0,106.0,38.0,260.0,64.0,4.0,0.0,0.0,29.0,0.0,14.0,9.0,6.0,6.0,8.0,4.0,24.0,0.0,399.0,399.0,7.0,8.0,4.0,215.0,5.0,6.0,36.0,11.0,10.0,0,0,0,1,0,0,0
558,24.389041095890413,13.0,8.0,655.0,0.0,0.0,7.3,1.0,11.0,1.0,121.0,187.0,2170.0,781.0,89.0,49.0,36.0,147.0,38.0,1.0,1.0,2.0,31.0,10.0,19.0,13.0,6.0,5.0,14.0,11.0,7.0,0.0,291.0,291.0,14.0,15.0,12.0,149.0,10.0,11.0,28.0,3.0,5.0,1,0,0,1,1,0,0
559,23.87945205479452,15.0,14.0,1236.0,3.0,0.0,13.7,2.0,7.0,0.0,413.0,573.0,7174.0,3077.0,236.0,230.0,68.0,484.0,85.0,8.0,1.0,2.0,13.0,0.0,38.0,21.0,26.0,10.0,10.0,21.0,34.0,1.0,717.0,717.0,15.0,18.0,4.0,393.0,7.0,19.0,61.0,21.0,22.0,1,1,0,1,0,0,0
560,24.0986301369863,5.0,5.0,355.0,0.0,0.0,3.9,1.0,3.0,0.0,168.0,193.0,2512.0,894.0,97.0,73.0,13.0,152.0,41.0,2.0,0.0,0.0,6.0,0.0,7.0,5.0,4.0,6.0,4.0,4.0,5.0,0.0,220.0,220.0,8.0,5.0,3.0,142.0,9.0,1.0,11.0,3.0,7.0,2,2,1,1,0,0,0
561,27.56986301369863,12.0,10.0,881.0,1.0,0.0,9.8,0.0,3.0,0.0,341.0,420.0,5642.0,1943.0,171.0,178.0,50.0,360.0,59.0,9.0,0.0,0.0,14.0,0.0,18.0,7.0,10.0,4.0,18.0,14.0,22.0,1.0,519.0,519.0,13.0,13.0,1.0,295.0,8.0,8.0,55.0,2.0,6.0,4,0,0,1,0,0,0
562,30.783561643835615,10.0,3.0,342.0,1.0,0.0,3.8,0.0,1.0,0.0,98.0,130.0,1430.0,670.0,71.0,38.0,9.0,107.0,23.0,3.0,1.0,0.0,7.0,0.0,20.0,14.0,10.0,3.0,7.0,4.0,4.0,0.0,171.0,171.0,7.0,5.0,1.0,82.0,6.0,6.0,26.0,9.0,9.0,0,0,0,1,1,0,0
563,21.16986301369863,13.0,11.0,952.0,3.0,0.0,10.6,0.0,4.0,0.0,351.0,432.0,6501.0,2116.0,164.0,179.0,67.0,414.0,17.0,14.0,2.0,5.0,8.0,0.0,19.0,10.0,10.0,14.0,16.0,15.0,14.0,0.0,515.0,515.0,9.0,8.0,2.0,306.0,16.0,6.0,70.0,3.0,6.0,0,0,0,0,0,0,1
564,30.706849315068492,13.0,13.0,1083.0,3.0,0.0,12.0,0.0,4.0,0.0,643.0,762.0,11653.0,3881.0,296.0,300.0,125.0,722.0,37.0,25.0,3.0,5.0,16.0,0.0,24.0,14.0,16.0,16.0,8.0,6.0,8.0,0.0,859.0,859.0,20.0,16.0,23.0,624.0,16.0,29.0,113.0,9.0,8.0,2,1,0,0,0,0,1
565,22.778082191780822,9.0,2.0,256.0,3.0,0.0,2.8,0.0,4.0,1.0,79.0,113.0,1165.0,425.0,60.0,35.0,10.0,111.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,10.0,9.0,7.0,7.0,2.0,1.0,0.0,149.0,149.0,5.0,5.0,4.0,85.0,7.0,3.0,25.0,7.0,4.0,0,0,0,0,1,0,1
566,20.59178082191781,3.0,0.0,20.0,0.0,0.0,0.2,1.0,2.0,0.0,8.0,14.0,86.0,52.0,8.0,3.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,1.0,0,0,0,0,1,0,1
567,18.463013698630135,9.0,4.0,329.0,0.0,1.0,3.7,0.0,4.0,0.0,158.0,193.0,2431.0,651.0,91.0,69.0,23.0,189.0,4.0,4.0,1.0,1.0,1.0,0.0,14.0,7.0,5.0,3.0,3.0,2.0,2.0,0.0,232.0,232.0,3.0,4.0,5.0,153.0,8.0,4.0,27.0,2.0,11.0,0,0,0,0,0,0,1
568,30.926027397260274,12.0,12.0,1019.0,2.0,1.0,11.3,4.0,23.0,5.0,510.0,727.0,9850.0,3820.0,251.0,226.0,202.0,601.0,119.0,45.0,3.0,6.0,93.0,59.0,21.0,14.0,9.0,9.0,10.0,11.0,5.0,1.0,853.0,851.0,36.0,23.0,21.0,572.0,17.0,36.0,85.0,6.0,11.0,3,1,0,0,0,0,1
569,24.487671232876714,6.0,5.0,335.0,0.0,1.0,3.7,0.0,8.0,0.0,52.0,71.0,739.0,170.0,36.0,22.0,5.0,67.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,2.0,3.0,7.0,0.0,2.0,0.0,115.0,115.0,15.0,14.0,6.0,83.0,4.0,4.0,16.0,0.0,8.0,4,1,0,0,1,0,0
570,24.44109589041096,13.0,10.0,807.0,2.0,0.0,9.0,3.0,16.0,0.0,162.0,216.0,2413.0,614.0,109.0,69.0,18.0,200.0,15.0,1.0,0.0,1.0,18.0,4.0,9.0,2.0,5.0,1.0,7.0,4.0,2.0,0.0,306.0,306.0,24.0,17.0,12.0,207.0,8.0,21.0,33.0,5.0,18.0,1,0,0,0,1,0,1
571,31.794520547945204,11.0,8.0,707.0,2.0,0.0,7.9,2.0,18.0,0.0,148.0,198.0,2456.0,791.0,93.0,56.0,26.0,172.0,25.0,8.0,1.0,5.0,9.0,1.0,12.0,7.0,3.0,8.0,5.0,6.0,7.0,0.0,300.0,300.0,29.0,28.0,16.0,196.0,6.0,18.0,39.0,6.0,14.0,15,0,0,0,1,0,1
572,32.608219178082194,13.0,2.0,290.0,0.0,1.0,3.2,2.0,9.0,0.0,80.0,107.0,989.0,202.0,75.0,22.0,1.0,102.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,6.0,0.0,145.0,145.0,0.0,8.0,2.0,103.0,4.0,2.0,6.0,19.0,18.0,3,0,0,0,1,0,1
573,20.15890410958904,5.0,0.0,105.0,1.0,0.0,1.2,0.0,4.0,0.0,9.0,24.0,84.0,39.0,14.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,41.0,4.0,3.0,3.0,23.0,2.0,0.0,10.0,2.0,6.0,0,0,0,0,1,0,1
574,23.838356164383562,14.0,14.0,1259.0,2.0,1.0,14.0,0.0,0.0,0.0,317.0,460.0,9583.0,7235.0,44.0,152.0,263.0,320.0,140.0,39.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,510.0,510.0,3.0,1.0,0.0,223.0,0.0,3.0,14.0,6.0,0.0,1,0,0,0,0,1,0
575,26.41917808219178,1.0,1.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,26.0,684.0,521.0,2.0,10.0,13.0,18.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
576,30.76986301369863,14.0,14.0,1242.0,3.0,0.0,13.8,0.0,10.0,1.0,557.0,662.0,11245.0,3900.0,202.0,315.0,123.0,646.0,14.0,13.0,1.0,4.0,4.0,0.0,51.0,29.0,28.0,22.0,22.0,40.0,78.0,1.0,889.0,889.0,3.0,8.0,1.0,515.0,23.0,15.0,60.0,29.0,16.0,0,0,0,1,0,0,1
577,27.83013698630137,13.0,11.0,929.0,1.0,0.0,10.3,0.0,4.0,0.0,407.0,503.0,7329.0,2823.0,177.0,242.0,61.0,467.0,36.0,13.0,0.0,3.0,4.0,0.0,18.0,10.0,7.0,4.0,11.0,23.0,30.0,0.0,609.0,609.0,12.0,9.0,2.0,316.0,6.0,11.0,71.0,34.0,15.0,0,0,0,1,0,0,0
578,35.18356164383562,14.0,14.0,1188.0,3.0,1.0,13.2,0.0,3.0,0.0,523.0,614.0,10728.0,3978.0,174.0,303.0,121.0,596.0,17.0,14.0,0.0,5.0,1.0,0.0,45.0,32.0,27.0,10.0,25.0,19.0,67.0,2.0,790.0,790.0,4.0,10.0,5.0,428.0,12.0,1.0,108.0,19.0,15.0,5,1,0,1,0,0,0
579,20.528767123287672,13.0,13.0,1129.0,1.0,0.0,12.5,0.0,10.0,0.0,608.0,804.0,11570.0,4365.0,279.0,331.0,162.0,638.0,165.0,22.0,0.0,11.0,76.0,36.0,20.0,13.0,11.0,13.0,16.0,14.0,14.0,0.0,898.0,898.0,23.0,13.0,9.0,538.0,7.0,9.0,74.0,9.0,8.0,0,0,0,1,0,0,0
580,26.85753424657534,3.0,2.0,173.0,0.0,0.0,1.9,0.0,2.0,0.0,74.0,103.0,1253.0,484.0,43.0,46.0,11.0,89.0,14.0,1.0,0.0,0.0,7.0,0.0,6.0,3.0,5.0,0.0,0.0,7.0,2.0,0.0,126.0,126.0,3.0,2.0,2.0,77.0,1.0,3.0,13.0,3.0,2.0,2,1,0,1,0,0,0
581,30.463013698630135,15.0,9.0,795.0,1.0,0.0,8.8,0.0,5.0,0.0,339.0,468.0,5590.0,2196.0,191.0,204.0,53.0,393.0,74.0,5.0,0.0,0.0,21.0,0.0,21.0,11.0,10.0,17.0,13.0,10.0,16.0,0.0,547.0,547.0,18.0,12.0,10.0,338.0,16.0,1.0,50.0,16.0,16.0,3,2,0,1,0,0,1
582,32.38082191780822,6.0,3.0,224.0,1.0,1.0,2.5,0.0,3.0,0.0,87.0,117.0,1376.0,431.0,57.0,44.0,11.0,94.0,21.0,1.0,0.0,0.0,6.0,0.0,4.0,2.0,4.0,2.0,2.0,3.0,11.0,0.0,148.0,148.0,4.0,4.0,1.0,78.0,3.0,1.0,12.0,4.0,3.0,8,3,0,1,0,0,1
583,32.06575342465754,13.0,2.0,371.0,1.0,0.0,4.1,0.0,1.0,0.0,116.0,169.0,1929.0,870.0,66.0,75.0,18.0,129.0,40.0,4.0,0.0,0.0,20.0,7.0,7.0,3.0,5.0,5.0,4.0,4.0,12.0,0.0,211.0,211.0,2.0,9.0,2.0,106.0,8.0,9.0,21.0,3.0,4.0,6,2,0,1,0,0,1
584,25.50958904109589,14.0,14.0,1197.0,1.0,0.0,13.3,0.0,12.0,0.0,701.0,828.0,13030.0,3685.0,321.0,320.0,147.0,788.0,37.0,24.0,1.0,13.0,4.0,0.0,17.0,12.0,7.0,13.0,9.0,15.0,1.0,0.0,898.0,898.0,9.0,3.0,6.0,686.0,6.0,10.0,61.0,6.0,5.0,1,0,0,0,0,0,1
